episode,length,return
904,95,467.4394232054559
905,80,379.40767621944804
906,105,454.84683706758733
907,73,334.16242542423777
908,181,894.589138159519
909,82,326.0737209723827
910,83,415.409020643514
911,108,542.8267628156195
912,90,421.6746874943435
913,102,474.3642239050935
914,78,313.54107812799924
915,73,296.9570182223097
916,73,308.5709419153321
917,53,234.83380183616018
918,71,303.9524973774812
919,56,251.07430843042974
920,88,381.4623116877494
921,56,263.9656008089605
922,112,527.5225986406963
923,57,267.88848706864303
924,132,569.6395113256043
925,69,295.13986611345706
926,63,274.3640496742399
927,76,324.81788242268203
928,67,309.3952009885665
929,74,336.01936174825346
930,81,340.7754881223704
931,100,423.1337346697176
932,91,374.44205641769236
933,101,417.872100484352
934,80,334.5912785949615
935,103,443.523119647735
936,97,404.8944854544884
937,89,368.6184347896805
938,97,402.2544206185881
939,90,363.8487496663454
940,126,580.8443852092362
941,77,305.33277246751345
942,115,485.22256905862827
943,85,341.959761593878
944,118,507.7636446996915
945,79,321.5917921747996
946,91,380.3316851887314
947,100,417.5604727266043
948,99,387.3131339251089
949,102,473.94374273746524
950,82,340.7112753333837
951,74,300.4200223341931
952,122,634.5129478940485
953,93,382.14288531683377
954,130,563.1952529419483
955,93,379.97083634721673
956,108,533.8284393079175
957,95,407.63478243763586
958,84,347.5845269512298
959,106,517.0094399568014
960,111,481.398845306967
961,94,416.62395753529466
962,90,382.4781729126353
963,79,367.94113782165675
964,155,771.2343616204156
965,91,409.2694419498796
966,74,365.34891569705997
967,79,404.1993099619141
968,84,414.58765535480177
969,90,420.1036091345049
970,84,429.60214408691127
971,92,467.404225627439
972,73,380.3395333289421
973,78,391.66252152149275
974,119,587.6807400833604
975,156,780.12330831077
976,93,465.9863429707931
977,122,629.0581092698312
978,111,542.0779481810686
979,137,709.6065960300939
980,114,577.9051245124224
981,107,547.4295412877964
982,109,567.7585140012541
983,88,448.645812360067
984,96,458.24303748674384
985,102,488.39224552526935
986,141,687.8514056759758
987,147,662.112135572893
988,91,460.7045324156357
989,95,472.1315398334337
990,88,464.14150960586267
991,114,560.2669727262568
992,117,549.8573599722162
993,102,465.0945598171986
994,97,480.0138600296453
995,95,470.49491135377156
996,131,629.6797920482061
997,177,876.5360438556248
998,98,485.07053938539633
999,108,521.1794622933454
1000,116,589.043014698838
1001,121,596.4952332272561
1002,114,586.3116409495854
1003,118,621.8867021407304
1004,99,526.1674081179887
1005,90,453.7342371566473
1006,94,433.58565214155004
1007,101,522.1435606928868
1008,82,410.9173959547733
1009,129,692.1193717179142
1010,97,480.99532264532735
1011,106,540.7932105446104
1012,69,351.44043556414
1013,64,322.5440994365308
1014,83,416.6353874994908
1015,85,436.91770673483444
1016,105,544.2151648205476
1017,92,487.85967122711276
1018,94,488.60394772020044
1019,109,572.9574898933719
1020,100,523.9328735483663
1021,89,466.53798521068603
1022,88,448.5462758835156
1023,99,511.2965288755648
1024,96,485.3467700822713
1025,107,547.2965821568316
1026,91,462.8966780210425
1027,107,492.4946853826493
1028,89,449.8124212034574
1029,89,457.04681301508094
1030,81,414.14558438694536
1031,77,393.1368109729562
1032,114,597.2907971728688
1033,96,482.8686284549225
1034,73,352.83062907929065
1035,94,498.6929141911266
1036,92,465.32026739774795
1037,83,407.11576196730147
1038,74,364.99157978222553
1039,106,535.8669723948099
1040,119,614.8493893890987
1041,101,526.7043581818963
1042,81,436.3479998290509
1043,91,403.68093011979147
1044,116,615.3888504268474
1045,109,545.9538365900021
1046,81,416.3508462053009
1047,91,450.0390945362864
1048,122,598.0980918751621
1049,92,452.74397475635215
1050,114,608.6209546764389
1051,112,565.2476906396254
1052,103,512.0444608095379
1053,117,539.269893013588
1054,85,436.45759977419937
1055,86,454.2261926099874
1056,111,566.7706595100649
1057,124,671.9683846315565
1058,121,663.9715813363713
1059,132,692.2264749449022
1060,137,728.2804622589966
1061,114,597.8486088224136
1062,101,530.9179231475155
1063,125,643.3256068270199
1064,100,516.5883057146295
1065,70,341.2071553681557
1066,110,565.1488891375936
1067,127,660.5663506563144
1068,100,510.6734748358246
1069,116,573.863366824212
1070,131,701.9647892186312
1071,119,625.75668778497
1072,95,501.6237513290942
1073,84,417.1523918847325
1074,84,442.5711091518506
1075,130,693.6569169098954
1076,102,548.2018056137097
1077,105,555.9836937071383
1078,93,485.2160023785192
1079,114,503.81600135038485
1080,133,685.3988522603773
1081,149,778.347910565139
1082,98,501.25872328391944
1083,95,497.45612583287675
1084,127,674.8085592725878
1085,103,543.4751311057909
1086,137,649.3287365611991
1087,109,568.1742601469716
1088,68,348.1096851705726
1089,76,400.5280731070306
1090,75,369.62945729854385
1091,92,486.3337052372875
1092,77,386.59592756615274
1093,102,514.5486139659025
1094,96,505.50847162305655
1095,98,526.1972811774373
1096,105,557.8486332312949
